테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,REGION,지역,VARCHAR,Y,,,지역 (#131). 코드id:CM018,
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,AGE_BAND,연령대,VARCHAR,Y,,,연령대. 코드id:CM014,
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,FIRST_SPONSORSHIP,FIRST_SPONSORSHIP,VARCHAR,Y,,,FIRST_SPONSORSHIP.,
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,LAST_STOP_DATE,LAST_STOP_DATE,DATE,Y,,,LAST_STOP_DATE.,
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,EFFECTIVE_FROM,SCD2 유효 시작 시각,DATE,Y,,,SCD2 유효 시작 시각.,
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각(공통감사). 업무 축이 아니다.,공통감사
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER,회원 차원,"회원 × 상태버전 (SCD2, MEMBER_SK)",DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,MEMBER_DK,불변 비즈니스 식별자,VARCHAR,N,PK,,불변 비즈니스 식별자,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_CAMPAIGN_SK,대리키,"NUMBER(38,0)",Y,,,대리키 (PK),
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_ORG_SK,대리키,"NUMBER(38,0)",Y,,,대리키 (PK),
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_SPONSORSHIP_SK,대리키,"NUMBER(38,0)",Y,,,대리키 (PK),
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_DATE_SK,대리키,"NUMBER(8,0)",Y,,,대리키 (PK),
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_BASIS,ACQ_BASIS,VARCHAR,Y,,,ACQ_BASIS. 코드id:MM015.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_DVLP_DIV_CD,ACQ_DVLP_DIV_CD,VARCHAR,Y,,,ACQ_DVLP_DIV_CD. 코드id:MM015.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_AGE_CD,ACQ_AGE_CD,"NUMBER(2,0)",Y,,,ACQ_AGE_CD. 코드id:CM014.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_AGE_BAND,획득 시점 연령대명,VARCHAR,Y,,,"획득 시점 연령대명(CM014 라벨, 사전 조인. 코드id:CM014. [사유:부서차원 산출불가]",
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_AREA_CD,ACQ_AREA_CD,VARCHAR,Y,,,ACQ_AREA_CD. 코드id:CM018.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_REGION,ACQ_REGION,VARCHAR,Y,,,ACQ_REGION (#131). 코드id:CM018.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_SEX_CD,ACQ_SEX_CD,VARCHAR,Y,,,ACQ_SEX_CD. 코드id:CM013.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_GENDER,ACQ_GENDER,VARCHAR,Y,,,ACQ_GENDER. 코드id:CM013.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_SPNSR_AMT,ACQ_SPNSR_AMT,"NUMBER(18,0)",Y,,,ACQ_SPNSR_AMT (#38).,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_BRAND,획득 캠페인의 브랜드,VARCHAR,Y,,,획득 캠페인의 브랜드.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_CAMPAIGN_NAME,현재 최신 캠페인명 (Master 실시간 조인 · MSTR 대조용),VARCHAR,Y,,,현재 최신 캠페인명 (Master 실시간 조인 · MSTR 대조용).,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_PARENT_CAMPAIGN_NAME,획득 캠페인의 **상위캠페인**명,VARCHAR,Y,,,획득 캠페인의 **상위캠페인**명. 코드id:MM294.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_PROMO_METHOD_NAME,획득 캠페인의 홍보방법명,VARCHAR,Y,,,획득 캠페인의 홍보방법명. 코드그룹 **CM008(홍보방법)**. 코드id:CM008.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_MARKETING_CAMPAIGN,획득 캠페인의 마케팅캠페인,VARCHAR,Y,,,획득 캠페인의 마케팅캠페인.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_DEPARTMENT,현재 최신 부서명 (Master 실시간 조인 · MSTR 대조용),VARCHAR,Y,,,현재 최신 부서명 (Master 실시간 조인 · MSTR 대조용).,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_SPONSORSHIP_NAME,ACQ_SPONSORSHIP_NAME,VARCHAR,Y,,,ACQ_SPONSORSHIP_NAME (#123).,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_INFLOW_PATH,획득 캠페인의 모집 채널명(MM293 라벨),VARCHAR,Y,,,획득 캠페인의 모집 채널명(MM293 라벨). 코드id:MM293.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_CAMPAIGN_TYPE,획득 캠페인의 카테고리 라벨(MM294),VARCHAR,Y,,,획득 캠페인의 카테고리 라벨(MM294). 코드id:MM294.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_DOMESTIC_OVERSEAS,ACQ_DOMESTIC_OVERSEAS,VARCHAR,Y,,,ACQ_DOMESTIC_OVERSEAS. 코드id:MM295.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_BIZ_CASE_TYPE,ACQ_BIZ_CASE_TYPE,VARCHAR,Y,,,ACQ_BIZ_CASE_TYPE. 코드id:MM296.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_CMMN_BRND_NM,획득 캠페인의 공통브랜드명(MM297 라벨),VARCHAR,Y,,,획득 캠페인의 공통브랜드명(MM297 라벨). 코드id:MM297.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_MKTG_UTM_NM,ACQ_MKTG_UTM_NM,VARCHAR,Y,,,ACQ_MKTG_UTM_NM.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_SPNSR_DIV_NM,획득 캠페인의 후원구분명(CM035 라벨: 정기후원/일시후원),VARCHAR,Y,,,획득 캠페인의 후원구분명(CM035 라벨: 정기후원/일시후원). 코드id:CM035.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,ACQ_CPR_DIV_NM,획득 캠페인의 법인구분명(CM019 라벨: 통합/사단/사복),VARCHAR,Y,,,획득 캠페인의 법인구분명(CM019 라벨: 통합/사단/사복). 코드id:CM019.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,FIRST_STOP_DATE_SK,대리키,"NUMBER(8,0)",Y,,,대리키 (PK),
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,FIRST_STOP_REASON_NM,FIRST_STOP_REASON_NM,VARCHAR,Y,,,FIRST_STOP_REASON_NM. 코드id:MM005.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,TENURE_DAYS,유지기간(일) = 최초 중단일 − 획득일,"NUMBER(9,0)",Y,,,유지기간(일) = 최초 중단일 − 획득일.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,IS_12M_OBSERVABLE,IS_12M_OBSERVABLE,BOOLEAN,Y,,,IS_12M_OBSERVABLE.,
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,회원 획득 귀속 차원,1회원 획득시점 (MEMBER_DK),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,IDENTITY_SK,회원 식별 대리키,"NUMBER(38,0)",N,PK,,"회원 식별 대리키 (ETL 일련번호, PK)",
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,MEMBER_DK,불변 회원키,VARCHAR,N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),불변 회원키,SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,MEMBER_NO,회원번호,VARCHAR,N,,,회원번호(#110),
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,MEMNUM,memnum,VARCHAR,Y,,,memnum (#111).,
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,BIGQUERY_MEMBER_ID,BigQuery 회원 ID,VARCHAR,Y,,,BigQuery member id(#112),
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,HOMEPAGE_ID,HOMEPAGE_ID,VARCHAR,Y,,,HOMEPAGE_ID.,
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,CHILD_CODE,결연아동코드(URL 파싱),VARCHAR,Y,,,"결연아동코드(#122, URL 파싱) (#122).",
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER_IDENTITY,회원 신원 브리지 차원,MEMBER_DK × BigQuery member_id (1신원브리지),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_SK,버전 대리키,"NUMBER(38,0)",N,PK,,버전 대리키,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_DK,불변 회원키,VARCHAR,N,DK,,불변 회원키(조인용),
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,SEX,성별 원천코드 raw,VARCHAR,Y,,,성별 원천코드 raw. 코드id:CM013,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,SEX_NM,성별 원천 라벨,VARCHAR,Y,,,성별 원천 라벨. 코드id:CM013,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,GENDER_NAME,성별,VARCHAR,Y,,,"성별 (#130). 고유값:남자,여자,기타,단체,기업",
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,AREA_CD,지역 코드 raw,VARCHAR,Y,,,지역 코드 raw. 코드id:CM018,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,REGION,지역,VARCHAR,Y,,,지역 (#131). 코드id:CM018,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,AGE,연령대 코드 raw,"NUMBER(2,0)",Y,,,연령대 코드 raw. 코드id:CM014,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,AGE_BAND,연령대,VARCHAR,Y,,,연령대. 코드id:CM014,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MBER_STAT_CD,회원상태 원천코드 raw,VARCHAR,Y,,,회원상태 원천코드 raw (#132). 코드id:MM010,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MBER_DIV_CD,회원구분 원천코드 raw,VARCHAR,Y,,,회원구분 원천코드 raw. 코드id:MM018,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_TYPE_NAME,회원구분명 (라벨),VARCHAR,Y,,,"회원구분명 (라벨). 고유값:개인,기업,단체",
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_STATUS_NAME,회원상태명 (라벨),VARCHAR,Y,,,회원상태명 (라벨). 코드id:MM010,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_STATUS_GROUP,MEMBER_STATUS_GROUP,VARCHAR,Y,,,MEMBER_STATUS_GROUP. 코드id:MM010.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,PREV_MBER_STAT_CD,상태전이 **이전상태** 코드 raw,VARCHAR,Y,,,상태전이 **이전상태** 코드 raw. 코드id:MM010.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,PREV_MEMBER_STATUS_NAME,이전상태 라벨,VARCHAR,Y,,,이전상태 라벨. 코드id:MM010.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,FIRST_JOIN_DATE,최초가입일=회원번호 생성일,DATE,Y,,,최초가입일=회원번호 생성일(#28),
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,FIRST_CAMPAIGN,최초캠페인,VARCHAR,Y,,,최초캠페인(#29),
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,JOIN_PATH_CD,가입경로코드,VARCHAR,Y,,,가입경로코드. 코드id:MM014,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,ENROLL_PATH_NAME,ENROLL_PATH_NAME,VARCHAR,Y,,,ENROLL_PATH_NAME. 코드id:MM014. [사유:원천 부재],
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,FIRST_SPONSORSHIP,최초 후원사업,VARCHAR,Y,,,최초 후원사업.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,LAST_STOP_DATE,최종 중단일,DATE,Y,,,최종 중단일.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,EFFECTIVE_FROM,SCD2 유효시작,DATE,Y,,,SCD2 유효시작.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,EFFECTIVE_TO,SCD2 유효종료,DATE,Y,,,SCD2 유효종료.,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,IS_CURRENT,현재행 여부,BOOLEAN,Y,,,현재행 여부,
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER_STATUS_HISTORY,회원 상태전이 이력 차원,"1회원상태버전, SCD2",DIMENSION,MEMBER_TYPE,회원 등록계통 구분,VARCHAR,Y,,,회원 등록계통 구분. 코드id:MM010.,
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,MONTH_KEY,월 conform 키 YYYYMM,"NUMBER(6,0)",N,PK,,월 conform 키 YYYYMM.,
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,YEAR,연도,"NUMBER(4,0)",Y,,,연도.,
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,MONTH,월 (1~12),"NUMBER(2,0)",Y,,,월 (1~12).,
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,QUARTER,분기 (1~4),"NUMBER(1,0)",Y,,,분기 (1~4).,
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MONTH,월 차원,1개월 (MONTH_KEY),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,ORG_SK,"조직 대리키 (=hash(DEPT_ID), PK)","NUMBER(38,0)",N,PK,,"조직 대리키 (=hash(DEPT_ID), PK)",
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,ORG_DK,불변 비즈니스 식별자,"NUMBER(38,0)",N,DK,,불변 비즈니스 식별자,"SCD2 다중버전 — FK 대상 불가, 현재행 경유 조인"
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,CORP,법인,VARCHAR,Y,,,법인 (#114). [사유:부서차원 산출불가],
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DIVISION,실적지부,VARCHAR,Y,,,실적지부 (#430). [사유:규칙 미확정],
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DEPARTMENT,부서,VARCHAR,Y,,,부서 (#116).,
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,TEAM,팀,VARCHAR,Y,,,팀 (#152). [사유:원천 미입고],파생[C-7]: 실적팀=ACMSLT_UPPER_DEPT_ID 재귀(루트 'ZV000000')·LVL5 (현업쿼리 review/05; STATS_DEPT_LVL 미사용)
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,ACMSLT_UPPER_DEPT_ID,실적상위부서ID,VARCHAR,Y,,,실적상위부서ID (원천 그대로).,
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,ACMSLT_DEPT_YN,실적부서 여부 Y/N,VARCHAR,Y,,,실적부서 여부 Y/N (원천 그대로) — Y 455개,
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,USE_YN,사용여부 Y/N,VARCHAR,Y,,,"사용여부 Y/N. 고유값:Y,N",
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_ORG,조직 차원,1조직노드 (ORG_SK),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,PAYMENT_SK,납입/결제 대리키,"NUMBER(38,0)",N,PK,,"납입/결제 대리키 (ETL 일련번호, PK)",
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,PAYMENT_METHOD,납입방식,VARCHAR,Y,,,납입방식(#125),
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,SETTLE_METHOD,결제방식,VARCHAR,Y,,,결제방식,
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,FEE_TYPE,회비유형,VARCHAR,Y,,,회비유형(정기/일시 — #66~68 분해),
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_PAYMENT,납입×결제×회비유형 차원,납입 × 결제 × 회비유형 (PAYMENT_SK),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,REASON_SK,사유 대리키,"NUMBER(38,0)",N,PK,,"사유 대리키 (ETL 일련번호, PK)",
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,REASON_CODE,"사유코드(BK, 업무키)",VARCHAR,N,,,"사유코드(BK, 업무키)",
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,REASON_NAME,중단사유·미납사유,VARCHAR,Y,,,중단사유(#162)·미납사유(#82),
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,REASON_TYPE,사유 코드그룹 ID,VARCHAR,Y,,,사유 코드그룹 ID. 코드id:PM019.,
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_REASON,사유코드 차원,1사유코드 (REASON_SK),DIMENSION,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_SEND_TYPE,발송구분 차원,대 × 중 × 소 발송계층 (SEND_TYPE_SK),DIMENSION,SEND_TYPE_SK,발송구분 대리키,"NUMBER(38,0)",N,PK,,"발송구분 대리키 (ETL 해시, PK)",
