테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
DIM_MEMBER,회원 상태버전,DIMENSION,EFFECTIVE_FROM,DATE,Y,,,SCD2 유효시작,
DIM_MEMBER,회원 상태버전,DIMENSION,EFFECTIVE_TO,DATE,Y,,,SCD2 유효종료,
DIM_MEMBER,회원 상태버전,DIMENSION,IS_CURRENT,BOOLEAN,Y,,,현재행 여부,
DIM_MEMBER,회원 상태버전,DIMENSION,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER,회원 상태버전,DIMENSION,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MEMBER,회원 상태버전,DIMENSION,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER,회원 상태버전,DIMENSION,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER,회원 상태버전,DIMENSION,MEMBER_TYPE,VARCHAR,Y,,,"회원 등록계통 구분 — SILVER CRM_MEMBER.MEMBER_TYPE 전파: FDRM=정기회원(TM_MM_FDRM_MBER_INFO) / ONCE=일시회원(TM_MM_ONCE_MBER_INFO) — 모집단 규모는 문서10 §26. 🔴 일시회원은 회원상태(MM010)·가입경로(MM014) 개념이 원천에 없다 — 상태 기반 분포·이탈률·예측 모집단은 FDRM 으로 한정할 것. ⚠️ MEMBER_TYPE_NAME(개인/기업/단체, MM018)은 이 컬럼의 라벨이 아니다 — 완전히 다른 축이며 코드는 MBER_DIV_CD 다",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,MEMBER_DK,VARCHAR,N,PK,,회원 자연키(= 팩트 조인키). 🔴본 뷰는 **1행 = 1회원**이다(O51-D 실측: base FACT_MEMBER_COHORT 의 행수 = 고유회원 수) ⇒ 팩트와 조인해도 팬아웃 0. 🔴단 **LEFT JOIN 필수** — 개발 사건이 없는 회원은 이 뷰에 존재하지 않는다🔴🔴[O51-D 실측] 손실 규모는 **분모를 무엇으로 잡느냐로 크게 달라진다** — INNER 조인이 잃는 것은 **회원**이므로 **회원 기준 비율이 정본**이다(FMM·FSE·FEP 실측치는 이슈원장 §O51-D-B). ⚠️종전 문안이 쓰던 비율은 **행 가중**이어서 손실을 크게 축소해 보이게 했다(O51-D 정정).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_CAMPAIGN_SK,"NUMBER(38,0)",Y,,,"획득 캠페인 대리키(FK→DIM_CAMPAIGN). 0=미매핑·부재. 🔴**회원을 처음 데려온** 캠페인이다 — 회비·월실적 팩트의 캠페인 축은 전건 센티넬인데, 그 이유는 원천 부재가 아니라 **다중캠페인 후원의 귀속 규칙이 없었다**는 것이다(O45 판정) 이 뷰가 「획득 시점」이라는 명시된 규칙으로 대체한다(O45·O8 우회).",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_ORG_SK,"NUMBER(38,0)",Y,,,획득 시점 담당조직 대리키(FK→DIM_ORG). 0=미매핑. 🔴「현재 소속」이 아니다. 🔴🔴「부서」는 축이 둘이다 — 개발실적보고의 부서 = **사건 부서**(FACT_MEMBER_EVENT.ORG_SK) · 연간분석(회비)의 부서 = **획득 부서**(이 축). 이름으로 구분되지 않으면 소비 측이 조용히 틀린다(O34 규약).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_SPONSORSHIP_SK,"NUMBER(38,0)",Y,,,획득 시점 후원사업 대리키(FK→DIM_SPONSORSHIP). 0=미매핑. 🔴🔴회비 **납입 대상** 후원사업(FACT_MEMBER_FEE.SPONSORSHIP_SK)과 **의미가 다르다** — 같은 라벨로 두 축이다. 한 회원이 A 사업으로 가입한 뒤 B 사업에 낼 수 있다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_DATE_SK,"NUMBER(8,0)",Y,,,획득일 대리키(FK→DIM_DATE) — 획득 사건의 발생일. 0=캘린더 범위밖·무효. ⚠️회원번호 생성일(DIM_MEMBER_CURRENT.FIRST_JOIN_DATE)과 다르다 — 이 값은 **개발약정 사건일**이다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_BASIS,VARCHAR,Y,,,획득 판정 근거. 'NEW'=개발구분 **신규**(MM015 코드 '1') 사건으로 판정 / 'FALLBACK'=신규 사건이 없어 **최초 개발 사건**으로 대체 판정. 🔴FALLBACK 은 획득캠페인 신뢰도가 낮다 — 캠페인·브랜드 비교 시 ACQ_BASIS='NEW' 로 한정할 것을 권한다. ⚠️개발 이력이 아예 없는 중단회원은 획득 캠페인을 알 수 없어 이 뷰에 **존재하지 않는다**(중단 총계는 FACT_MEMBER_EVENT 를 쓴다).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_DVLP_DIV_CD,VARCHAR,Y,,,획득 사건의 개발구분 코드. 코드그룹 **MM015(개발구분)**. 코드사전 = 1신규·2증액·3감액·4재후원·5후원중단 · 실적재에 **사전 전종이 등장**한다. ⚠️ACQ_BASIS='NEW' 이면 이 값은 항상 '1'이다 — 그 외 값은 FALLBACK 경로를 뜻한다. 🔴MM015 는 회원상태 MM010 이 아니다(두 그룹 모두 '후원중단'을 포함한다).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_AGE_CD,"NUMBER(2,0)",Y,,,획득 시점 연령대 코드. 코드그룹 **CM014(나이)**. 코드사전 = 1'10대 미만'·2'10대'·3'20대'·4'30대'·5'40대'·6'50대'·7'60대'·8'70대'·9'70대 이상'·10단체·11기업·12기타 · 실적재에 **사전 전종이 등장**한다. 🔴**연속형 나이가 아니다** — 평균·구간 재계산 금지. ⚠️사전 자체에 8'70대'·9'70대 이상'이 의미 중복으로 공존한다. 라벨 = ACQ_AGE_BAND.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_AGE_BAND,VARCHAR,Y,,,"획득 시점 연령대명(CM014 라벨, 사전 조인 — 하드코딩 아님 P31). 코드 = ACQ_AGE_CD. 🔴**현재 나이가 아니다** — BRONZE 에 생년월일이 없어 현재 연령은 산출 불가(O34). ✅'10대 미만'이 상위인 것은 오류가 아니다 — 편지쓰기대회 계열 캠페인이 학교·부모 DB 를 통해 아동 본인 명의로 약정을 맺기 때문이다. 결측·기본값 오염으로 설명하지 말 것(O34-B).",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_AREA_CD,VARCHAR,Y,,,획득 시점 지역 코드. 코드그룹 **CM018**. 코드사전은 시·도 목록이고 실적재에 **사전 전종 + 라벨 없는 센티넬 '0'** 이 나타난다. ⚠️CM018 의 그룹명은 '신규시도구분'이지만 상세코드는 전부 시·도다. 라벨 = ACQ_REGION.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_REGION,VARCHAR,Y,,,"획득 시점 지역명(CM018 약칭 라벨, 정본 공#131). 코드 = ACQ_AREA_CD. 🔴**현재 거주지가 아니다** — BRONZE 에 현주소 축이 없다(O34). ⚠️센티넬 '0' 은 사전에 라벨이 없어 NULL 이며 '미상'으로 창작하지 않는다.",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_SEX_CD,VARCHAR,Y,,,획득 시점 성별 코드. 코드그룹 **CM013(성별)**. 실적재(`TM_MM_FDRM_MBER_DVLP_AMT.SEX`)에 **사전 전종 + 사전에 없는 센티넬 '0'** 이 나타난다. 🔴DIM_MEMBER 의 분석 성별(GENDER_NAME·CM017 계열)과 **라벨 체계가 다르다** — 이 축은 국내/외국인 구분을 보존한다. 라벨 = ACQ_GENDER.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_GENDER,VARCHAR,Y,,,획득 시점 성별명(CM013 라벨): 국내(남자)·국내(여자)·외국인(남자)·외국인(여자)·외국인(기타)·단체·기업·기타. 코드 = ACQ_SEX_CD. 🔴DIM_MEMBER_CURRENT.GENDER_NAME(CM017 · 5종)과 값 집합이 다르다 — 두 축을 같은 표에서 비교하지 말 것. ⚠️센티넬 '0' 은 사전 라벨이 없어 NULL.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_SPNSR_AMT,"NUMBER(18,0)",Y,,,"획득 사건의 후원금액(원, raw) ← TM_MM_FDRM_MBER_DVLP_AMT.SPNSR_AMT. 🔴**건수로 환산하지 말 것** — 정본 공#38·#151 이 **금액을 만원 단위로 나눈 값**이라는 규약이라 혼용하면 정의가 깨진다(CONF-2). ⚠️획득 시점 약정액이며 이후 증액·감액은 반영되지 않는다(현재 약정액이 아니다).",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_BRAND,VARCHAR,Y,,,획득 캠페인의 브랜드 ← DIM_CAMPAIGN.BRAND. 차원 단독 조회로도 뜻이 통하게 라벨을 비정규화했다(DEC-10). ⚠️ACQ_BASIS='FALLBACK' 인 회원은 귀속 신뢰도가 낮다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_CAMPAIGN_NAME,VARCHAR,Y,,,획득 캠페인명 ← DIM_CAMPAIGN.CAMPAIGN_NAME. ⚠️광고비와 결합할 때는 이 축이 아니라 ACQ_MARKETING_CAMPAIGN 을 쓴다 — 개발캠페인 단위로 내리면 광고비가 복제된다(팬아웃).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_PARENT_CAMPAIGN_NAME,VARCHAR,Y,,,"획득 캠페인의 **상위캠페인**명 ← DIM_CAMPAIGN.PARENT_CAMPAIGN_NAME (원천 UPPER_CMPGN_CD 계층). 🔴캠페인 카테고리(MM294)와 다른 축이다 — 카테고리는 코드 기반 분류, 상위캠페인은 캠페인 자체의 부모다.",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_PROMO_METHOD_NAME,VARCHAR,Y,,,획득 캠페인의 홍보방법명 ← DIM_CAMPAIGN.PROMO_METHOD_NAME. 코드그룹 **CM008(홍보방법)**. [O51-D BRONZE 실측] CM008 사전은 100종을 넘는 대형 그룹이며 채널·랜딩·매체가 한 축에 섞여 있다(PC캠페인-홈페이지·M배너광고(DA)·TM·TS·가두·교회개발·직원개발·서신 등) — 🔴상위 집계가 필요하면 이 축이 아니라 개발인입경로(MM293 · DIM_CAMPAIGN.INFLOW_PATH)를 쓴다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_MARKETING_CAMPAIGN,VARCHAR,Y,,,획득 캠페인의 마케팅캠페인(O45 conformed 축) ← DIM_CAMPAIGN.MARKETING_CAMPAIGN (원천 MKTG_CMPGN_NM). 🟢**광고비와 결합하는 정본 축**이다 — 개발캠페인 단위로 내리면 광고비가 복제된다(팬아웃).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_DEPARTMENT,VARCHAR,Y,,,획득 시점 부서명 ← DIM_ORG.DEPARTMENT. 코드 = ACQ_ORG_SK. 🔴**획득(최초개발) 시점 부서**다 — 개발실적보고의 「부서」(=사건 부서)와 다르다. 사건 부서는 WIDE_MEMBER_EVENT.ORG_DEPARTMENT 를 쓴다(O34 _AT_PLEDGE/_AT_EVENT 규약의 재적용). ⚠️DIM_ORG 는 SCD1(DEC-2)이라 조직 개편 시 과거 사건에도 **현재 조직명**이 붙는다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,ACQ_SPONSORSHIP_NAME,VARCHAR,Y,,,획득 시점 후원사업명 ← DIM_SPONSORSHIP.SPONSORSHIP_NAME(정본 공#123). 코드 = ACQ_SPONSORSHIP_SK. 🔴회비 **납입 대상** 후원사업명(WIDE_MEMBER_FEE.SPONSORSHIP_NAME)과 다른 축이다.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,FIRST_STOP_DATE_SK,"NUMBER(8,0)",Y,,,최초 중단일 대리키(FK→DIM_DATE) — 중단원천(EVENT_TYPE='STOP') 기준 최초 사건. 🔴**미중단 회원은 NULL** 이며 0 이 아니다 — 0 은 「날짜 미상」이라는 다른 뜻이다(P21). 중단했으나 일자가 캘린더 범위밖이면 0.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,FIRST_STOP_REASON_NM,VARCHAR,Y,,,최초 중단의 사유명. 코드그룹 **MM005(후원중단사유)**. 미중단 회원은 NULL. 코드사전에는 **폐지코드(USE_YN='N')가 다수 섞여** 있고 실적재는 사전의 일부만 쓴다. 🔴🔴**USE_YN 필터 금지** — 실적재 종 중 일부가 폐지코드이며 필터를 걸면 그 라벨이 사라진다(종수·규모는 문서10 §26).,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,TENURE_DAYS,"NUMBER(9,0)",Y,,,유지기간(일) = 최초 중단일 − 획득일. 🔴**미중단 회원은 NULL** 이다 — 아직 종료되지 않은 관측(우측 절단)이며 0 이나 '현재까지 경과일'로 채우면 평균 유지기간이 조용히 틀린다. 획득일·중단일 중 하나가 무효면 NULL. ⇒ 평균 유지기간은 중단 회원만으로 계산하거나 생존분석을 쓸 것.,
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,IS_12M_OBSERVABLE,BOOLEAN,Y,,,"12개월 관측 가능 여부 = 획득일 + 12개월 ≤ 데이터 최종 사건일. 🔴🔴**12개월 이탈률의 분모 자격**이다 — 최근 획득 회원은 아직 12개월이 지나지 않아 FALSE 이며, 포함시키면 최근 캠페인이 실제보다 이탈률이 낮게 보인다(분모에 아직 이탈할 시간이 없는 회원이 섞인다).",
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
DIM_MEMBER_ACQUISITION,1회원,DIMENSION,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_SK,"NUMBER(38,0)",N,,,"DIM_MEMBER 의 **버전 대리키**. ⚠️본 뷰는 IS_CURRENT 행만 담으므로 회원 1명당 1값이지만, 그 의미는 여전히 '현재 버전 행의 키'다 — 회원 식별에는 MEMBER_DK 를 쓴다(MEMBER_SK 는 재빌드 시 달라질 수 있다).",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_DK,VARCHAR,N,PK,,불변 회원키(조인용 자연키). 🔴모든 회원 팩트(FMM·FME·FSE·FEP·FMF)가 이 키로 조인한다. 🔴VARCHAR(10) 규약(O12/AC-1) — 원천 MBER_NO 최대길이 9 실측.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_TYPE,VARCHAR,Y,,,"회원 **등록계통** 구분 — FDRM=정기회원(원천 `BRONZE_CRM.TM_MM_FDRM_MBER_INFO`) / ONCE=일시회원(원천 `TM_MM_ONCE_MBER_INFO`). 🔴🔴일시회원은 회원상태(MM010)·가입경로(MM014) 개념이 **원천에 없다** — 상태 기반 분포·이탈률·예측 모집단은 MEMBER_TYPE='FDRM' 으로 한정할 것. ⚠️MEMBER_TYPE_NAME(개인/기업/단체, MM018)은 이 컬럼의 라벨이 **아니다** — 완전히 다른 축이며 코드는 MBER_DIV_CD 다.",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,SEX,VARCHAR,Y,,,성별 원천코드 raw. 코드그룹 **CM013(성별)**. 코드사전 = 1국내(남자)·2국내(여자)·3외국인(남자)·4외국인(여자)·5외국인(기타)·6단체·7기업·8기타. 정기회원·일시회원 **양쪽 원천 모두 사전 전종이 등장**한다(일시회원은 소수의 NULL 이 있다). 🔴정본 비고가 '성별만으로는 사용하지 않음'을 명시한다 — 성별 단일축은 GENDER_NAME 을 쓴다. 라벨 = SEX_NM·GENDER_NAME.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,SEX_NM,VARCHAR,Y,,,CM013 **원천 라벨 그대로**(국내(남자)/국내(여자)/외국인(남자)/외국인(여자)/외국인(기타)/단체/기업/기타). 코드 = SEX. 🔴이 컬럼만이 **국내·외국인 축**을 보존한다 — GENDER_NAME(CM017)은 그 축을 지운다.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,GENDER_NAME,VARCHAR,Y,,,성별 분석 라벨(정본 공#130). 코드그룹 **CM017(회원특성(성별))**. [O51-D BRONZE 실측] CM017 은 CM013 과 코드 도메인이 동일(1~8)한 재라벨 그룹이며 국내/외국인 구분을 지운다 — 1남자·2여자·3남자·4여자·5기타·6단체·7기업·8기타 ⇒ **라벨 5종**(남자/여자/기타/단체/기업). 정본 공#130 값정의와 일치. ⚠️CM017 은 정본 컬럼정의서가 어떤 컬럼에도 지정하지 않은 그룹이다(현업 확인 대상). ⚠️종전 하드코딩 '여성/남성/미상'은 5종을 3종으로 축약하고 법인·단체를 '미상'으로 오라벨했다(O26 교정).,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MBER_STAT_CD,VARCHAR,Y,,,"회원상태 원천코드 raw(정본 공#132 '회원상태코드'). 코드그룹 **MM010(회원상태)**. 코드사전 = 1활동회원·2~6신규미납1~5·7~11장기미납1~5·12후원중단 · `TH_MM_FDRM_MBER_STNG_DTLS.CHN_STAT_CD` 와 `TM_MM_FDRM_MBER_INFO.MBER_STAT_CD` **양쪽 모두 사전 전종이 등장**한다. SCD2 버전행은 CHN_STAT_CD, 무이력행은 MBER_STAT_CD 에서 온다. 🔴개발구분 MM015 가 아니다(두 그룹 모두 '후원중단'을 포함한다). 🔴일시회원(ONCE)은 NULL. 라벨 = MEMBER_STATUS_NAME.",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_STATUS_NAME,VARCHAR,Y,,,"회원상태명(MM010 라벨, 정본 공#132). 코드 = MBER_STAT_CD. 값 = 활동회원 / 신규미납1~5 / 장기미납1~5 / 후원중단. 미매핑은 '미상'. MM010 은 **폐지코드가 없고 실적재가 사전과 일치**한다 ⇒ 사전 조인만으로 전건 라벨화된다(하드코딩 금지 P31). ⚠️미납 단계(1~5)는 경과 차수이며 금액 규모가 아니다.",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_STATUS_GROUP,VARCHAR,Y,,,회원상태 **대분류**(파생): MM010 코드 1→'정상' · 2~11→'미납' · 12→'중단' · NULL→'미상'. 🔴신규미납(2~6)과 장기미납(7~11)을 한 값으로 묶는다 — 두 단계를 구분해야 하면 MEMBER_STATUS_NAME 을 쓴다. ⚠️원천 코드그룹이 아니라 DW 파생 축이다(DIM_MEMBER.sql 단일 소유).,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MBER_DIV_CD,VARCHAR,Y,,,회원구분 원천코드 raw. 코드그룹 **MM018(회원구분)**: 1개인·2기업·3단체. 정기회원·일시회원 **양쪽 모두 사전 전종이 등장**한다. 🟢독립 교차검증: `2`(기업)·`3`(단체) 의 행수가 `SEX`='7'(기업)·'6'(단체) 와 **완전히 일치**한다. 🔴MEMBER_TYPE(FDRM/ONCE)과 다른 축이다. 라벨 = MEMBER_TYPE_NAME.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,MEMBER_TYPE_NAME,VARCHAR,Y,,,회원구분명(MM018 라벨): 개인·기업·단체. 코드 = MBER_DIV_CD. 미매핑은 '미상'. 🔴🔴이름이 비슷한 MEMBER_TYPE(FDRM 정기회원 / ONCE 일시회원)의 라벨이 **아니다** — 이 뷰에 두 컬럼이 나란히 있어 특히 혼동되기 쉽다.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,JOIN_PATH_CD,VARCHAR,Y,,,가입경로 원천코드 raw. 코드그룹 **MM014(가입경로)**. 코드사전 = 1홈페이지·2CRM·3모바일웹·4희망TV·5외주콜센터·6모바일앱·7REG·8EDU 이나 실적재에는 **1·2·3·5·6·7 만 나타난다** — 🔴**4(희망TV)·8(EDU)는 실적재에 없다.** 🔴일시회원(ONCE)은 가입경로 개념이 원천에 없어 NULL. 라벨 = ENROLL_PATH_NAME.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,ENROLL_PATH_NAME,VARCHAR,Y,,,가입경로명(MM014 라벨). 코드 = JOIN_PATH_CD. 실제로 나타나는 라벨은 **홈페이지·CRM·모바일웹·외주콜센터·모바일앱·REG** 다 — 사전에는 희망TV·EDU 도 있으나 **실적재에 없으므로** 그 둘을 포함해 열거하면 거짓이다. 미매핑은 '미상'.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,FIRST_JOIN_DATE,DATE,Y,,,최초가입일 = 회원번호 생성일(정본 공#28). ⚠️후원 개시일이 아니다 — 첫 개발약정일은 DIM_MEMBER_ACQUISITION.ACQ_DATE_SK 로 답한다.,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,FIRST_CAMPAIGN,VARCHAR,Y,,,최초캠페인(정본 공#29). ⚠️획득 귀속 캠페인(DIM_MEMBER_ACQUISITION.ACQ_CAMPAIGN_NAME)과 **판정 규칙이 다르다** — 획득 축은 개발구분 '신규' 사건(없으면 최초 개발 사건)을 근거로 정한다(ACQ_BASIS).,
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,REGION,VARCHAR,Y,,,"지역명 — 코드그룹 **CM018** 약칭 라벨(정본 공#131). 코드 raw 는 DIM_MEMBER.AREA_CD. 🔴🔴**현재 거주지가 아니다** — 원천이 `CRM_MEMBER_DEV`(BRONZE `TM_MM_FDRM_MBER_DVLP_AMT.AREA_CD`)의 **개발약정 시점 스냅샷**이다. 현주소 축은 BRONZE 에 없다(O34). 🔴**SCD2 축**이다 — 회원의 버전이 바뀌면 값이 달라질 수 있고, 본 뷰는 현재 버전 행의 값만 담는다. 🔴일시회원(MEMBER_TYPE='ONCE')은 개발약정 개념이 원천에 없어 **NULL** 이다 — 지역 분포는 MEMBER_TYPE='FDRM' 으로 스코프할 것(ONCE 를 분모에 넣으면 채움률이 조용히 낮아진다 · P128). ⚠️센티넬 '0' 은 사전에 라벨이 없어 NULL 이며 '미상'으로 창작하지 않는다. ⚠️획득 시점 지역축(DIM_MEMBER_ACQUISITION.ACQ_REGION)과 같은 원천이나 축의 이름과 용도가 다르다.",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,AGE_BAND,VARCHAR,Y,,,"연령대명 — 코드그룹 **CM014** 라벨. 코드 raw 는 DIM_MEMBER.AGE. 🔴🔴**연속형 나이가 아니다** — CM014 는 코드 12종('10대 미만'·'10대'~'70대'·'70대 이상'·단체·기업·기타)이며 평균·구간 재계산을 하면 뜻이 깨진다. BRONZE `TM_MM_FDRM_MBER_DVLP_AMT.AGE` 의 원천 COMMENT '연령'은 오류다. 🔴🔴**현재 나이가 아니다** — `CRM_MEMBER_DEV` 의 **개발약정 시점 스냅샷**이고 BRONZE 에 생년월일 축이 없어 시점정확 연령은 산출 불가다(O34). 🔴**SCD2 축**이다. 🔴일시회원(MEMBER_TYPE='ONCE')은 **NULL** — 연령 분포는 MEMBER_TYPE='FDRM' 으로 스코프할 것(P128). 🟢독립 교차검증으로 코드 해석이 확정됐다 — 단체 코드는 SEX 단체와, 기업 코드는 SEX 기업과 전건 일치한다. ⚠️사전 자체에 '70대'와 '70대 이상'이 의미 중복으로 공존한다.",
DIM_MEMBER_CURRENT,GOLD 직접조회 분석가의 기본 진입점 — 회원 1명 = 1행,DIMENSION,FIRST_SPONSORSHIP,VARCHAR,Y,,,최초 후원사업 식별자 raw ← `CRM_MEMBER_DEV.SPNSR_BSNS_ID`(BRONZE `TM_MM_FDRM_MBER_DVLP_AMT`). 🔴**라벨이 아니라 사업 ID** 다 — 사업명이 필요하면 DIM_SPONSORSHIP 을 조인하거나 DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_NAME 을 쓴다. 🔴🔴회비 **납입 대상** 후원사업(FACT_MEMBER_FEE.SPONSORSHIP_SK)과 **의미가 다르다** — 한 회원이 A 사업으로 가입한 뒤 B 사업에 낼 수 있다. 🔴일시회원(MEMBER_TYPE='ONCE')은 **NULL**(P128 스코프 주의). ⚠️최초 약정 기준이며 이후 사업 변경은 반영되지 않는다.,
